ID	CITY	COUN	SUBJ	SEX	AGE	RELI	PRAC	FOCC	MOCC	FIEL	EMOT	WHEN	LONG	INTS	ERGO	TROPHO	TEMPER	EXPRES	MOVE	EXP1	EXP2	EXP10	PARAL	CON	EXPC	PLEA	PLAN	FAIR	CAUS	COPING	MORL	SELF	RELA	VERBAL	NEUTRO	MYKEY	Field3	Field2	Field1	SIT	STATE
191072	1	19	72	2	19	2	2	7	1	1	6	1	1	1	0	0	0	0	0	0	0	0	0	3	3	3	2	3	3	3	1	2	1	2	0	1910726	1	1	shame	"I ride my motorbike in my village and everyone stares at me as if á
I was a rare specimen."	1
171073	1	17	73	2	19	2	2	6	6	1	6	4	4	4	3	0	2	2	0	0	0	1	0	2	1	3	3	3	3	1	3	1	2	1	0	1710736	4	4	shame	"I was taking a shower in a cubicle in France. Then I discovered á
that a few children were loking at me from the adjacent cubicle."	1
11047	1	1	47	1	26	1	2	7	6	2	6	3	1	1	1	0	2	1	0	0	0	0	1	3	1	3	2	1	1	2	2	1	1	0	0	0110476	1	1	shame	"A customer at the shop where I worked came in and asked if the á
goods that he had ordered had arrived.  I had totally á
forgotten about this order and I tried to offer weak excuses."	1
201053	1	20	53	1	19	2	2	6	6	2	6	4	3	4	4	0	0	1	0	0	0	0	0	1	2	3	2	0	1	3	1	1	1	0	0	2010536	3	4	shame	When my dad caught me with a honey (girlfriend) in my bedroom.	1
331019	1	33	19	2	18	8	2	6	7	8	6	2	3	2	2	0	2	3	0	0	1	0	0	1	2	3	2	1	1	1	1	1	2	0	1	3310196	3	2	shame	"When I was young my mother told the neighbour that I had wet the á
bed.  I felt ashamed thinking that the neighbour's children would á
get to know about it."	1
331020	1	33	20	2	20	2	2	7	6	5	6	4	3	3	2	1	2	1	0	0	0	0	1	2	3	2	1	1	0	5	1	3	3	0	1	3310206	3	3	shame	"I had lunch in a restaurant with a friend and I paid the bill.  á
The change was that of a two dollar and a ten cent coin.  As I á
was talking with my friend I took the two dollar coin and forgot á
to leave a tip."	1
11023	1	1	23	1	25	8	2	7	5	2	6	3	2	2	1	0	0	0	0	0	0	0	1	3	3	3	3	3	1	5	0	1	2	0	0	0110236	2	2	shame	My inability to assert myself positively in a group.	1
171066	1	17	66	1	22	2	1	7	6	1	6	4	4	4	2	0	2	0	-1	0	0	0	0	3	1	3	3	3	2	1	0	0	2	0	0	1710666	4	4	shame	"A friend came for dinner with me at home. His parents are á
ordinary people. My mother, however, used the very expensive á
porcelain dinner-service and the silver cutlery. I felt very á
ashamed."	1
21009	1	2	9	2	21	1	2	8	1	9	6	2	1	2	0	0	0	1	0	0	0	0	0	2	3	3	0	0	1	3	2	1	0	0	0	0210096	1	2	shame	"I guess I have often been ashamed after having talked badly of á
other people."	1
11048	1	1	48	2	32	1	2	5	1	1	6	1	3	2	2	1	-1	2	1	0	0	0	2	2	2	3	3	2	1	0	2	1	1	0	1	0110486	3	2	shame	"When I was an evening school teacher it was my job to make the á
coffee but I was not able to get the coffee ready on time and I á
thus arrived half an hour late to the class.  On top of this the á
coffee was undrinkable."	1
191074	1	19	74	2	19	2	1	6	1	1	6	1	3	3	1	1	2	1	-1	0	0	0	0	3	3	3	1	1	0	1	3	1	2	2	1	1910746	3	3	shame	"I feel this emotion very often when I try to express my feelings á
in public, because other people do not understand my reactions á
and think that I am silly. "	1
201086	1	20	86	2	20	6	1	8	1	3	6	4	2	2	2	1	2	2	-1	0	0	0	0	2	1	3	3	0	1	3	2	1	0	1	1	2010866	2	2	shame	"When I blurted out an answer in class without having been asked á
to do so.  The teacher told me that it was bad manners to do so."	1
191001	1	19	1	1	21	2	2	6	1	3	6	4	1	4	0	1	0	0	-1	0	0	0	0	3	1	3	2	3	0	1	0	2	2	0	1	1910016	1	4	shame	"When I was a child my parents caught me with a pornographic á
magazine."	1
171072	1	17	72	2	18	1	1	8	1	1	6	2	2	2	1	0	-1	1	-1	0	0	0	0	3	2	3	2	1	1	3	2	1	2	1	0	1710726	2	2	shame	"When I state things with great positiveness and try to convince á
others, and it appears that my statement is not right."	1
101017	1	10	17	2	24	2	2	6	1	7	6	3	3	2	1	1	0	4	0	1	0	0	1	1	2	1	0	1	2	5	1	3	2	2	1	1010176	3	2	shame	"It was my birthday and all the members of the group made me a á
surprise in a public place at 10 p.m. giving me flowers and suvenirs."	1
101036	1	10	36	1	27	2	2	8	1	3	6	1	4	4	4	1	2	4	0	1	0	0	0	3	1	3	3	3	1	1	0	1	1	0	1	1010366	4	4	shame	"When a friend told me a story and I stayed dumb because I had no á
story to tell."	1
101021	1	10	21	2	23	2	2	8	6	3	6	4	4	3	1	1	2	2	0	0	0	0	0	3	1	3	0	1	1	3	2	1	2	1	1	1010216	4	3	shame	"A day I was with my boyfriend and a couple of friends in a bar, á
and he said something that I didn't like (I don't remember what). á
Without thinking I slept him in his back, getting ashamed and á
sorry just after."	1
271023	1	27	23	1	25	1	1	8	8	8	6	4	1	1	0	0	0	1	0	0	0	0	0	3	1	3	0	0	0	4	0	1	0	2	0	2710236	1	1	shame	"When I was young I was playing football near my parent's house á
and while playing I fell on the ground. At first I thought I was á
not seen by anybody, but when my mother laughed I felt very á
ashamed."	1
101020	1	10	20	2	31	2	2	2	1	3	6	3	3	1	1	0	2	2	0	0	0	0	1	3	3	3	3	0	0	1	0	0	0	1	0	1010206	3	1	shame	"Some times I was ashamed of presenting seminaries or even to á
speak in class."	1
271101	1	27	101	2	21	1	1	8	1	8	6	4	4	4	1	0	0	1	0	0	0	0	0	3	0	3	0	3	4	5	0	1	2	0	0	2711016	4	4	shame	"I flet shameful when I learnt that I cooked Nsima which was full á
of lamps in it."	1
81008	1	8	8	2	26	2	2	5	6	1	6	4	2	3	1	0	2	1	0	0	0	0	0	3	1	3	2	0	2	3	0	2	1	0	0	0810086	2	3	shame	"When my father came into the bathroom and saw me standing there á
naked."	1
271024	1	27	24	1	23	2	1	8	1	8	6	4	4	3	0	0	0	2	0	1	0	0	0	3	3	2	2	1	0	4	0	3	1	0	0	2710246	4	3	shame	"I once felt shame when I failed to fulfil the promise to marry a á
daughter of a certain gentleman."	1
101018	1	10	18	2	22	2	0	8	1	9	6	1	1	1	1	0	2	0	0	0	0	0	0	3	2	3	0	0	2	3	2	2	0	0	0	1010186	1	1	shame	After lot of explanation, to fail in my work.	1
101022	1	10	22	2	19	2	2	5	7	3	6	4	1	2	1	0	-1	2	0	0	0	1	2	2	2	2	1	0	3	3	0	3	0	1	0	1010226	1	2	shame	When I had to act alone a character for a public (40 people).	1
81009	1	8	9	1	24	2	2	9	1	1	6	4	4	3	2	2	-1	0	0	0	0	1	0	3	1	3	3	3	3	1	0	1	1	0	2	0810096	4	3	shame	"When I was a child, I thought that I had to be ashamed when á
asking and doing certain forbidden things."	1
271103	1	27	103	2	21	1	1	8	1	8	6	1	1	1	1	0	0	1	0	0	0	0	0	3	2	3	3	0	1	1	2	1	2	0	0	2711036	1	1	shame	I fell off a bike in the presence of a lot of people.	1
271099	1	27	99	2	22	1	1	8	1	8	6	2	1	1	0	0	0	0	0	0	0	0	0	2	2	3	3	0	0	4	0	1	3	0	0	2710996	1	1	shame	"Sometime back I was coming from the wards and lice were all over á
my uniform since patient's blankets have a lot of lice. It á
happened that my boyfriend picked some lice from my white uniform. á
I was so ashamed."	1
301027	1	30	27	1	21	8	0	6	6	1	6	4	4	4	4	2	2	2	0	0	1	0	3	1	1	3	3	3	3	1	3	1	1	0	3	3010276	4	4	shame	Teacher suspected me stealing money.	1
81010	1	8	10	1	23	2	2	6	1	1	6	4	1	2	1	0	0	2	-1	0	0	0	0	3	3	3	2	0	1	5	0	3	3	0	0	0810106	1	2	shame	"When I went to a sauna with my father for the first time (I was á
16). When I entered the sauna naked, I felt ashamed for a short á
time."	1
101014	1	10	14	1	28	2	2	4	1	2	6	4	4	4	3	0	-1	2	-1	0	0	0	0	2	1	3	3	3	1	1	3	1	2	1	0	1010146	4	4	shame	"When my mother looked in my drawer (where I keep my personal á
things) and she found some porno photos that I have kept from á
more than a week, and split it."	1
301028	1	30	28	2	21	8	0	7	6	8	6	1	3	3	1	0	2	2	0	0	0	0	0	1	2	3	3	1	1	5	1	1	2	1	0	3010286	3	3	shame	Not collecting homeworks in time to give the teacher.	1
101012	1	10	12	1	19	2	1	6	7	9	6	4	4	4	0	0	0	0	0	0	0	0	0	3	1	3	3	3	2	2	2	1	2	0	0	1010126	4	4	shame	When I had my first sexual relation and it didn't work.	1
81011	1	8	11	2	27	0	0	8	1	1	6	3	4	4	4	2	-1	1	-1	0	1	0	0	3	1	3	3	0	1	2	2	1	1	0	3	0810116	4	4	shame	"When I talked to a psychotherapist for the first time, I started á
to cry; first I talked to him but he did not say anything and á
after a while I was crying."	1
101011	1	10	11	2	18	2	2	7	1	9	6	2	3	3	2	1	0	2	0	0	0	0	1	1	1	1	1	1	1	1	1	3	3	2	1	1010116	3	3	shame	"I felt shame when I had to talk with a person that I hadn't seen for á
many years. Shame that he wouldn't recognize me or that I á
wouldn't know what to say."	1
271080	1	27	80	2	21	2	1	7	7	8	6	4	4	2	2	0	0	0	0	0	0	0	0	2	1	3	3	3	1	4	0	1	1	0	0	2710806	4	2	shame	"When I had not done well in Geography at my MCE I was expected to á
get more than I did."	1
81004	1	8	4	2	18	2	2	2	1	1	6	4	2	3	1	1	0	1	0	1	0	0	1	1	2	3	0	3	2	2	2	2	1	3	1	0810046	2	3	shame	"There was a time when my room looked terribly untidy; just at á
that time my aunt came to see me; fortunately I could prevent her á
from entering the room."	1
271091	1	27	91	2	21	1	1	8	1	8	6	4	4	4	0	0	0	2	-1	0	1	1	0	1	2	3	3	3	3	2	3	1	1	0	1	2710916	4	4	shame	"I was very ashamed when I failed a test in Standard 7. The á
teacher told the other students to shout and laugh at me."	1
101035	1	10	35	2	18	2	1	6	1	2	6	2	3	2	2	0	-1	2	0	1	0	0	1	2	2	3	2	1	3	1	0	1	0	2	0	1010356	3	2	shame	"When I went to a halloween party and had to walk through a shopping á
center dressed like a witch."	1
261052	1	26	52	1	20	4	1	7	0	1	6	4	3	4	0	0	2	1	0	0	0	0	0	2	1	3	1	1	2	1	2	3	3	3	0	2610526	3	4	shame	"When I was in the 12th standard, I could not speak English.  One á
day, while  talking with my relatives I used a wrong word and  á
my cousin corrected me, believing that I did not know English.  I á
really felt ashamed then.á
"	1
301001	1	30	1	1	20	8	0	7	5	1	6	3	4	2	0	0	2	1	0	0	0	0	0	3	1	3	1	2	1	3	2	1	2	1	0	3010016	4	2	shame	Did not finish homework.	1
101033	1	10	33	2	23	2	1	2	1	2	6	4	4	2	1	0	2	1	0	0	0	0	0	3	2	2	2	1	1	2	2	0	2	2	0	1010336	4	2	shame	"When I began to date, the first gestures of affection made me á
feel ashamed.
Note: for GUILT go to record n¦231"	1
81003	1	8	3	1	22	2	1	7	6	1	6	3	4	1	2	0	2	2	-1	0	0	1	0	3	3	3	3	1	4	2	2	1	1	0	0	0810036	4	1	shame	"I put an end to a friendship with a girl - I had only pretended á
love and affection to be able to sleep with her."	1
261053	1	26	53	1	20	4	1	7	1	1	6	3	4	4	1	1	2	0	0	0	0	0	0	2	1	3	0	1	1	1	0	0	0	0	1	2610536	4	4	shame	"Once I had torn a few pages off a library book and I felt ashamed á
at this."	1
101032	1	10	32	2	21	2	2	7	1	2	6	2	3	2	1	0	0	1	-1	1	0	0	1	1	1	3	2	2	2	2	2	2	2	1	0	1010326	3	2	shame	"We where in a bar and my friend had a fight with some guys who á
were in the table aside."	1
81007	1	8	7	1	23	2	1	2	0	1	6	4	3	3	1	0	2	0	0	0	0	1	0	2	1	3	0	0	2	3	2	0	2	1	0	0810076	3	3	shame	"I think I felt ashamed for the first time when I entered a night á
club."	1
261057	1	26	57	1	22	4	1	7	1	1	6	3	3	1	0	0	0	0	0	0	0	0	0	1	2	2	0	1	1	4	1	2	2	2	0	2610576	3	1	shame	"The day my fiancee told me that it was bad that I could not write á
my mother tongue."	1
101010	1	10	10	2	19	2	2	6	1	2	6	4	4	3	2	0	0	0	0	0	0	0	0	2	1	3	0	1	1	2	3	3	3	2	0	1010106	4	3	shame	"In the last day of carnaval I met a boy and began to flirt with á
him. I was in love with him. When he introduced me to his friends á
I died of shame because I was with them before, I met my á
boyfriend in carnaval."	1
271104	1	27	104	2	22	1	1	6	1	8	6	4	3	3	0	0	0	1	-1	0	0	0	0	3	1	3	0	0	1	2	3	0	2	0	0	2711046	3	3	shame	"I just opened the bathroom without knocking not knowing that á
someone was bathing inside, it happened to be my father."	1
101025	1	10	25	2	19	2	2	7	1	9	6	1	1	2	1	0	2	2	0	1	0	0	0	1	0	1	0	0	1	5	1	0	0	0	0	1010256	1	2	shame	"I had never made a malicious joke in front of my boyfriend. Last á
week I did it I was funny, he loved it, and I died of shame."	1
261058	1	26	58	1	23	4	2	7	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610586	0	0	shame	"[ I was not, I am not, I will never ever feel ashamed of á
myself for something I have done.]"	1
81005	1	8	5	2	24	1	2	7	1	1	6	2	1	4	2	1	2	2	0	0	1	0	3	1	2	3	3	1	1	5	3	1	1	3	2	0810056	1	4	shame	"Somebody who knows me very well discovered that I had told him a á
lie."	1
101024	1	10	24	2	20	8	0	7	8	1	6	3	4	4	1	1	0	2	0	0	1	0	1	1	1	3	3	0	1	1	2	1	1	0	2	1010246	4	4	shame	"I was working in I. when a friend of mine borrowed his car so I á
could get bach there, I had to come to S.Paulo and his car was á
here. He said :""When you get the car tell my mother that you are á
only taking the car bacause I asked, for she doesn't like me to á
borrow it"". Next day he borrowed me it again for I had to come á
back again. When I was coming back I crashed the car quite a lot. á
One of the first person I met at the accident was his mother, á
that said to me ""You weren't to take the car only yesterday ?"" á
(before I saw her I was already ashamed)."	1
101023	1	10	23	2	26	2	2	8	1	7	6	3	1	1	0	0	2	2	0	1	0	0	0	1	1	3	1	0	2	2	1	3	0	2	0	1010236	1	1	shame	"When somebody I knew greeted me and started to talk with me and I á
didn't know, I couldn't remember who he was."	1
81006	1	8	6	2	22	1	2	8	1	1	6	3	1	3	2	0	-1	2	-1	0	0	0	1	2	2	3	0	0	1	5	1	1	1	1	0	0810066	1	3	shame	"In our flat the bath-tub is in the kitchen. At the beginning I á
had very intensive feelings of shame when I had a bath and people á
were in the kitchen."	1
271022	1	27	22	1	22	1	1	2	8	8	6	4	4	4	3	1	0	1	-1	0	0	0	0	2	1	3	3	3	0	4	3	1	0	0	1	2710226	4	4	shame	"Truely, I got very ashamed when my brother was sent out of á
Business Machines Limited Company due to improper handling of the á
office equipment in Sales Services."	1
101031	1	10	31	2	19	2	1	7	7	2	6	4	4	3	1	0	2	1	-1	1	0	0	0	3	1	3	3	3	2	3	1	1	1	0	0	1010316	4	3	shame	"In a play (secret friend) during the time of the high school I á
had to give a present to a boy and I was very ridiculous because á
of this."	1
261062	1	26	62	1	21	4	1	7	1	1	6	4	3	1	0	0	0	0	0	0	0	0	1	2	2	2	2	2	1	4	1	2	2	0	0	2610626	3	1	shame	When I had been angry at my friend without any reason.	1
81017	1	8	17	1	20	2	1	2	1	1	6	1	1	2	2	0	2	2	0	0	0	0	0	3	1	3	2	0	1	4	1	1	3	0	0	0810176	1	2	shame	"It was in a group situation: suddenly it was my turn to say something, 
but I felt that I was not able to express myself very well - I felt á
ashamed and blushed."	1
261060	1	26	60	1	20	4	1	9	1	1	6	4	4	4	0	0	0	0	0	0	0	0	0	1	1	3	1	3	1	2	1	1	0	0	0	2610606	4	4	shame	"When I had insulted my father two years back, at that time I was á
very angry due to some reasons."	1
101001	1	10	1	2	23	2	2	7	1	3	6	4	1	4	2	0	2	1	1	1	0	0	1	2	1	3	0	1	3	3	1	2	2	0	0	1010016	1	4	shame	"In a school parting we agreed to go to a restaurant. á
We met at school and we separated us in several cars. My car á
broke and we arrived late. All those who already had arrived á
stand up and applauded us when we entered two hours late. á
All the restaurant attention was turned on us."	1
91129	1	9	129	2	18	1	1	8	6	8	6	3	4	4	2	2	0	1	-1	0	0	0	0	3	1	0	1	0	1	3	2	1	1	0	2	0911296	4	4	shame	"I went to visit Montrose home for crippled children to interview á
a handicapped child. I interviewed two boys and it went really á
well. I promised I would visit them, but never got the time. Now I á
hope they've forgotten me, but I feel ashamed of letting them á
down."	1
271093	1	27	93	2	22	1	1	8	1	8	6	1	1	2	1	1	0	0	0	0	0	0	0	2	1	3	3	2	2	1	3	1	1	1	1	2710936	1	2	shame	"I wore a dirty dress a certain day I was going to town I met an á
old friend who made a comment about my dress so I felt ashamed."	1
81018	1	8	18	1	19	2	1	6	1	1	6	4	1	2	1	0	2	2	-1	0	1	0	0	3	1	3	1	1	1	5	2	3	3	0	1	0810186	1	2	shame	"I tried to pass an examination particularly well, but I did it á
worse than ever. I felt ashamed."	1
261061	1	26	61	1	24	4	1	7	1	1	6	3	3	3	0	0	0	0	-1	0	0	0	0	3	1	3	0	3	1	3	3	0	0	0	0	2610616	3	3	shame	"When I was not in a position to control myself.  I had said too á
much and had been cruel with no other than my mother."	1
91128	1	9	128	2	18	2	1	6	6	8	6	3	4	4	1	1	0	1	-1	0	1	0	0	2	1	2	2	1	1	3	3	1	1	2	2	0911286	4	4	shame	"I slept with a man purely because I found him physically á
attractive and was under the influence of alcohol."	1
271098	1	27	98	2	19	1	1	8	1	8	6	3	3	2	0	0	0	0	0	0	0	0	0	3	1	3	3	3	4	5	0	1	2	0	0	2710986	3	2	shame	I was the last among the list of failures in my class of Biology.	1
91127	1	9	127	2	18	2	2	8	1	8	6	1	4	4	3	1	2	5	1	1	1	0	2	1	2	1	2	3	1	5	3	1	3	3	2	0911276	4	4	shame	"I recently became sexually involved with my sister's lover. I á
care for him very much, but I am ashamed of the hurt I may cause á
her."	1
261059	1	26	59	1	22	4	1	0	1	1	6	2	4	2	0	0	0	0	0	0	0	0	0	3	1	3	0	1	1	5	1	1	2	1	0	2610596	4	2	shame	"There is one thing which makes me feel shameful,  when I see á
friends of my age group working and earning a lot, when I am á
still studying.  A friend I met a week ago after a period of 5 á
years is earning more than Rs 3000/ month."	1
271092	1	27	92	2	21	1	1	7	1	8	6	4	4	4	0	1	0	1	0	0	1	0	0	3	1	3	3	1	1	4	1	1	1	1	2	2710926	4	4	shame	"When I wet my head (or bed ?) one day my sister discovered it and reported á
it to the other siblings. So my mother had to scold me."	1
91126	1	9	126	2	31	8	2	6	6	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0911266	0	0	shame	I can't remember ever feeling shame.	1
81020	1	8	20	2	19	2	1	8	8	1	6	4	1	3	0	0	-1	0	-1	0	0	0	0	3	1	3	3	2	3	3	0	1	1	0	0	0810206	1	3	shame	"For a medical check-up, we - boys and girls - had to take off our á
clothes with the exception of our underwear. Then we had to go á
into another classroom where older pupils were sitting and á
staring at us."	1
261063	1	26	63	1	24	1	1	7	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610636	0	0	shame	[ Sorry, I was never ashamed about anything in my life.]	1
91125	1	9	125	2	18	1	2	4	4	8	6	2	4	3	0	0	0	2	-1	0	1	0	0	1	1	2	0	2	1	4	2	1	1	2	1	0911256	4	3	shame	"First weekend back home after one week at Uni I scolded one of my á
sister's best friends for using our telephone. Very silly, but I á
was annoyed because she was there at a time when I needed to be á
with my family."	1
91124	1	9	124	2	18	1	2	5	7	3	6	3	4	3	0	0	0	0	-1	0	0	0	0	3	3	3	2	1	1	1	2	1	1	3	0	0911246	4	3	shame	"Because I was lazy and unthoughtful I did not get into contact á
with a very close friend when she shifted from the Gold Coast to á
Brisbane, for a month, despite her efforts to contact me. I felt á
shamed when I finally confronted her again."	1
81021	1	8	21	2	19	0	0	8	1	1	6	2	3	4	4	2	2	2	-1	0	0	0	2	3	1	3	3	2	4	1	3	1	1	2	2	0810216	3	4	shame	"I took the tram without paying. There were many people around me á
when I was caught by a controller. I felt ashamed but also angry."	1
221048	1	22	48	1	18	3	2	7	1	1	6	2	1	3	3	2	0	0	-1	0	0	0	0	3	1	3	0	1	1	3	2	1	2	0	2	2210486	1	3	shame	"I bought a possible answer to a homework problem which was á
completely inapplicable to the question due to my not having read á
about the subject matter."	1
81019	1	8	19	2	20	2	1	6	1	1	6	3	3	3	3	0	-1	3	0	0	0	0	1	3	2	3	0	1	1	3	2	2	3	2	0	0810196	3	3	shame	"My P.T. instructor also works as a masseur. He wanted to massage á
me, therefore I had to undress. For the first few times this was á
not easy for me; I got gradually used to it."	1
101006	1	10	6	2	20	2	2	7	6	9	6	4	4	3	0	0	0	1	0	0	0	0	0	3	2	3	2	2	2	5	2	1	2	0	0	1010066	4	3	shame	I was very fat, and was ashamed of my body.	1
261051	1	26	51	1	28	1	2	0	1	1	6	4	4	3	0	0	0	0	0	0	0	0	1	3	1	3	2	0	1	1	2	1	0	0	0	2610516	4	3	shame	"When I was 12 years old I was caught by the Ticket Collector when á
travelling without a ticket."	1
81012	1	8	12	2	23	1	2	6	6	1	6	3	2	2	3	0	2	2	0	0	0	0	0	2	3	3	3	1	1	5	1	1	2	0	0	0810126	2	2	shame	"When I had to go to the gynecologist and to sit on that special á
chair, I felt ashamed."	1
101009	1	10	9	2	23	8	0	9	9	2	6	3	3	2	2	0	2	2	1	1	0	0	2	3	2	3	3	0	0	2	1	1	2	0	0	1010096	3	2	shame	"When I went to meet the family of my boyfriend in a party in his á
house. His mother was eager to know me and all his friends ready á
to make jokes about the situation."	1
301030	1	30	30	1	22	8	0	7	7	8	6	1	4	3	0	0	2	1	0	0	0	0	0	1	2	3	3	3	3	1	2	2	2	0	0	3010306	4	3	shame	China cannot give your lectures bigger place and sound system.	1
271097	1	27	97	2	22	1	1	8	1	8	6	4	3	4	4	1	2	2	0	0	0	0	1	2	1	3	0	3	3	3	3	1	1	1	1	2710976	3	4	shame	"When a certain drunk man slapped my buttocks when I was quietly á
standing waiting for a bus."	1
81013	1	8	13	2	21	2	2	5	8	1	6	4	1	2	0	0	0	1	0	0	0	0	0	3	2	3	2	2	2	5	2	2	1	0	0	0810136	1	2	shame	"A friend started to insult another person without reason and I á
felt ashamed of her behavior."	1
101008	1	10	8	2	18	2	2	8	8	2	6	1	1	1	1	0	2	1	0	0	0	0	0	2	1	3	0	0	1	4	0	2	2	0	0	1010086	1	1	shame	Shame of being reprehended.	1
301031	1	30	31	2	20	8	0	4	4	1	6	1	3	3	0	0	2	0	0	0	0	0	0	1	3	3	3	1	4	4	1	2	1	0	0	3010316	3	3	shame	Failed to recagnize a friend on the street.	1
101002	1	10	2	2	18	2	2	8	8	9	6	4	2	2	2	1	1	2	0	1	0	0	0	3	1	1	3	3	2	2	2	2	2	2	1	1010026	2	2	shame	"When the teacher asked me to read my composition that was the á
homework I stood up and invented one because I hadn't done it. A á
colleague saw that in my copy book there was nothing written and á
he accused me and so I was called in the director's room."	1
81014	1	8	14	2	19	0	0	6	1	1	6	2	3	3	0	0	0	2	0	0	0	0	1	2	1	3	0	1	1	4	3	2	2	0	0	0810146	3	3	shame	"In a restaurant, I made the acquaintance of a boy who always told á
the same things in a very loud voice. I laughed and said to him á
that he always repeated the same things. Some time later I heard á
that he had undergone a complicated brain operation."	1
271094	1	27	94	2	21	1	1	8	1	8	6	4	4	4	1	1	0	2	0	0	1	0	0	3	1	3	3	3	1	3	3	1	2	1	2	2710946	4	4	shame	"I was really shameful when my mother beat me in the presence of á
my friends because I didn't cook lunch up until 2 o'clock."	1
271096	1	27	96	2	18	1	1	7	1	8	6	3	1	1	0	0	0	1	0	1	0	0	0	2	2	3	2	2	1	3	2	0	0	0	0	2710966	1	1	shame	I was ashamed to tell my mother that I fell down with a bicycle.	1
301032	1	30	32	1	22	8	0	6	4	8	6	1	4	2	0	0	2	0	0	0	0	0	0	1	1	3	1	1	3	5	1	2	2	0	0	3010326	4	2	shame	"Talking to friends about how old you are and we cannot be as á
successful as you at your age."	1
101005	1	10	5	2	28	2	1	9	7	6	6	4	4	2	0	0	0	1	0	0	0	0	0	3	1	3	2	0	1	3	1	1	2	0	0	1010056	4	2	shame	I made a comment that at the moment didn't fit.	1
81015	1	8	15	1	25	2	2	5	1	1	6	1	1	4	0	0	2	1	0	0	0	0	0	3	1	3	3	0	1	3	2	1	2	0	0	0810156	1	4	shame	"A friend of mine has not very much money. Therefore, once I á
stayed with him and his girlfriend, I bought some meat, but nobody á
wanted to go and prepare it for dinner. My friend said ""I thought á
you wanted to invite us for dinner"". ""Of course"", I said, but I á
thought by myself that it must have been enough that I had bought á
it."	1
101004	1	10	4	2	19	2	1	6	1	2	6	3	4	2	0	0	0	2	0	0	0	0	0	3	1	3	1	1	1	3	1	0	1	0	0	1010046	4	2	shame	Shame of not doing something well.	1
301033	1	30	33	2	21	8	0	4	4	1	6	4	4	2	1	0	2	1	0	0	0	0	0	1	2	3	1	3	3	5	2	3	3	3	0	3010336	4	2	shame	Saw something stupid and ignorant happening in the countryside.	1
81016	1	8	16	1	20	2	2	6	1	1	6	3	1	1	4	2	2	3	0	1	0	0	1	3	2	3	2	1	1	5	1	2	2	0	2	0810166	1	1	shame	"I played in a stage play. Suddenly, in front of 200 people, I á
could not remember the words I had to say."	1
101003	1	10	3	1	21	2	1	8	1	7	6	4	3	4	1	1	2	3	-1	0	0	0	2	2	1	3	1	1	1	1	2	3	3	0	1	1010036	3	4	shame	One day in the intimity with my girlfriend I had an ejaculation.	1
301029	1	30	29	1	19	5	2	4	4	1	6	3	4	4	1	0	2	0	1	0	0	0	0	1	1	3	1	1	1	5	1	2	2	0	0	3010296	4	4	shame	Swearing in public.	1
101007	1	10	7	2	18	2	2	7	4	2	6	4	3	2	2	1	2	1	0	1	0	0	0	3	2	3	1	1	1	2	0	3	1	1	1	1010076	3	2	shame	When my mother found out that I smoke maryhuana.	1
301009	1	30	9	1	18	8	0	5	4	1	6	1	4	3	0	1	2	1	0	0	0	0	2	2	2	3	3	1	1	5	1	1	2	0	1	3010096	4	3	shame	Failing an examn.	1
81002	1	8	2	2	21	1	2	6	6	1	6	4	4	4	0	1	0	3	-1	1	1	0	0	3	0	3	3	0	1	2	0	1	0	0	2	0810026	4	4	shame	"I was very fat and felt absolutely unwell. I was afraid of á
leaving the house and getting to know new people."	1
121033	1	12	33	1	28	8	2	2	2	4	6	4	3	2	1	0	2	0	-1	0	0	0	0	2	2	3	2	1	1	5	2	1	1	0	0	1210336	3	2	shame	Shame I feel when I am not properly dressed.	1
301010	1	30	10	2	22	8	0	6	4	8	6	1	4	4	2	1	2	1	0	0	0	0	0	1	1	3	1	3	3	1	3	2	3	0	1	3010106	4	4	shame	Zhu Jianhau did not break the world record for China.	1
261037	1	26	37	2	26	4	1	7	1	1	6	4	4	3	1	1	2	0	-1	0	0	0	0	3	2	3	2	2	1	2	2	1	1	0	1	2610376	4	3	shame	"I was learning judo and my instructor wanted me to assist him in á
teaching girls judo at a suburban college.  I was just a beginer, á
and he made me a green belt so that I would be able to command á
respect.  This was against my principles, and yet I allowed myself á
to listen to him.  I gave it up soon after, however I felt very á
ashamed at not sticking to my principles and at not having put my á
foot down earlier."	1
121032	1	12	32	1	28	8	2	2	2	4	6	3	4	3	0	1	0	0	0	0	0	0	0	0	1	3	3	0	1	5	0	1	1	0	1	1210326	4	3	shame	"When I don't say the truth, when I don't do a certain thing á
thanks to my laziness."	1
41059	1	4	59	2	20	1	1	5	6	1	6	1	2	2	0	0	0	1	0	0	0	0	0	3	1	3	3	1	1	5	2	1	2	1	0	0410596	2	2	shame	"[ Sometimes I have by accident said to another person something á
in which it is easy to read a negative attitude.]"	1
